mort,category,geography,year,sex,deaths,population,crude_rate_per_100000,age_standardised_rate_per_100000,rate_ratio,premature_deaths,premature_deaths_percent,premature_deaths_asr_per_100000,potential_years_of_life_lost,pyll_rate_per_1000,potentially_avoidable_deaths,pad_percent,pad_asr_per_100000,median_age
LGA13310,Local Government Area (LGA),Goulburn Mulwaree,2018,Females,131,"15,359",851.2,488.9,1.14,43,32.5,210,501,36.2,18,42.8,,80.6
LGA13310,Local Government Area (LGA),Goulburn Mulwaree,2019,Females,153,"15,560",982.6,543.9,1.22,39,25.4,189.8,420,30,21,53.2,111.7,83.6
LGA13310,Local Government Area (LGA),Goulburn Mulwaree,2020,Females,138,"15,757",875.3,494.4,1.21,41,30,202.2,558,39.5,18,43.9,,82.8
LGA13310,Local Government Area (LGA),Goulburn Mulwaree,2021,Females,153,"15,870",966.7,508.1,1.19,38,24.7,171.6,433,30.5,20,51.8,,84.8
LGA13340,Local Government Area (LGA),Greater Hume Shire,2017,Females,29,"5,270",545.5,381.6,0.86,6,19.3,,83,17,3,,,86.4
LGA13340,Local Government Area (LGA),Greater Hume Shire,2018,Females,39,"5,297",743.7,508.5,1.19,11,27.6,,125,25.4,9,82.3,,84.8
LGA13340,Local Government Area (LGA),Greater Hume Shire,2019,Females,54,"5,327",1015.4,702.3,1.58,12,23,,181,36.8,8,64.3,,86.4
LGA13340,Local Government Area (LGA),Greater Hume Shire,2020,Females,38,"5,374",700.4,494.6,1.21,15,40.3,,281,56.6,10,64.1,,82
LGA13340,Local Government Area (LGA),Greater Hume Shire,2021,Females,35,"5,430",641.7,436.6,1.02,8,23.3,,82,16.4,4,,,83.7
LGA13450,Local Government Area (LGA),Griffith,2017,Females,94,"13,255",711,445.6,1,24,25.6,172.8,296,24.5,15,60.5,,84.6
LGA13450,Local Government Area (LGA),Griffith,2018,Females,88,"13,329",662.3,424.1,0.99,28,31.3,200.4,654,53.8,13,47.3,,84.4
LGA13450,Local Government Area (LGA),Griffith,2019,Females,106,"13,392",794.1,481.2,1.08,29,26.9,203.2,470,38.5,12,42.1,,87.5
LGA13450,Local Government Area (LGA),Griffith,2020,Females,85,"13,424",634.9,391.3,0.95,24,28.3,170.3,430,35.1,12,50,,86.6
LGA13450,Local Government Area (LGA),Griffith,2021,Females,99,"13,414",740.5,473.6,1.11,29,29.3,207,509,41.6,15,51.7,,85.8
LGA13550,Local Government Area (LGA),Gunnedah,2017,Females,56,"6,311",890.3,490.5,1.1,12,22,,253,44.8,8,64,,87.8
LGA13550,Local Government Area (LGA),Gunnedah,2018,Females,57,"6,364",894.4,547.1,1.28,18,30.8,,291,51.1,9,52.3,,81.6
LGA13550,Local Government Area (LGA),Gunnedah,2019,Females,44,"6,416",691.5,401.5,0.9,11,24.2,,155,26.9,5,46.6,,86.6
LGA13550,Local Government Area (LGA),Gunnedah,2020,Females,60,"6,459",922,523.6,1.28,15,25.5,,183,31.6,4,29.3,,87
LGA13550,Local Government Area (LGA),Gunnedah,2021,Females,52,"6,505",798.1,467.7,1.09,13,24.3,,201,34.5,6,45.3,,82.2
LGA13660,Local Government Area (LGA),Gwydir,2017,Females,30,"2,527",1168.7,600.9,1.35,11,38.4,,131,58.5,6,50,,80.6
LGA13660,Local Government Area (LGA),Gwydir,2018,Females,26,"2,516",1016.4,546.3,1.28,5,19.9,,113,50.7,2,,,82.9
LGA13660,Local Government Area (LGA),Gwydir,2019,Females,26,"2,499",1023.9,504,1.13,4,16.2,,98,44.3,2,,,86.9
LGA13660,Local Government Area (LGA),Gwydir,2020,Females,28,"2,457",1139.3,604.7,1.47,7,24.5,,138,63.7,3,,,82.5
LGA13660,Local Government Area (LGA),Gwydir,2021,Females,17,"2,414",700.2,,,4,24.5,,70,33.1,2,,,81.8
LGA13800,Local Government Area (LGA),Hawkesbury,2017,Females,200,"33,312",600.3,491.5,1.1,59,29.5,161.3,861,27.6,33,56,93.2,84.2
LGA13800,Local Government Area (LGA),Hawkesbury,2018,Females,207,"33,398",620,495.5,1.16,61,29.7,162.4,896,28.7,28,46,74.1,82.6
LGA13800,Local Government Area (LGA),Hawkesbury,2019,Females,178,"33,475",531.9,404.1,0.91,59,33.2,148,654,21,26,44.5,67,83.3
LGA13800,Local Government Area (LGA),Hawkesbury,2020,Females,182,"33,631",539.7,400.3,0.98,48,26.4,120.3,567,18.2,27,56,68.3,83.5
LGA13800,Local Government Area (LGA),Hawkesbury,2021,Females,222,"33,750",658.2,469.4,1.1,67,30.3,168.9,958,30.8,34,50.7,89.1,83.6
LGA13850,Local Government Area (LGA),Hay,2017,Females,11,"1,469",745.3,,,3,27.3,,72,54.3,0,,,85.5
LGA13850,Local Government Area (LGA),Hay,2018,Females,14,"1,458",955.6,,,4,28.6,,39,30,2,,,85
LGA13850,Local Government Area (LGA),Hay,2019,Females,13,"1,444",895.9,,,4,30.8,,52,40.6,2,,,82.8
LGA13850,Local Government Area (LGA),Hay,2020,Females,12,"1,435",832.2,,,3,25,,55,43.3,3,,,83
LGA13850,Local Government Area (LGA),Hay,2021,Females,16,"1,424",1118.1,,,3,18.8,,35,28,1,,,86
LGA13910,Local Government Area (LGA),Hilltops,2017,Females,90,"9,552",937.8,519.4,1.16,12,13.7,,392,45.7,3,25.8,,85.8
LGA13910,Local Government Area (LGA),Hilltops,2018,Females,93,"9,579",966,514,1.2,22,24,168.5,280,32.6,8,36.4,,85.6
LGA13910,Local Government Area (LGA),Hilltops,2019,Females,91,"9,616",942,529.5,1.19,21,23.4,181.4,406,47.2,12,56.8,,83.8
LGA13910,Local Government Area (LGA),Hilltops,2020,Females,69,"9,642",720.7,368.7,0.9,11,16.2,,179,20.7,5,45.2,,88.2
LGA13910,Local Government Area (LGA),Hilltops,2021,Females,85,"9,654",878.9,483.8,1.13,19,22.7,,259,30,12,62.7,,85.2
LGA14000,Local Government Area (LGA),Hornsby,2017,Females,558,"75,382",739.6,414.9,0.93,82,14.8,100.5,"1,260",18.2,34,41.8,42,89.4
LGA14000,Local Government Area (LGA),Hornsby,2018,Females,540,"76,512",705.7,406.1,0.95,93,17.3,107.9,"1,448",20.6,32,34.7,39.9,88.5
LGA14000,Local Government Area (LGA),Hornsby,2019,Females,580,"77,441",748.4,434.8,0.98,123,21.3,140.9,"1,967",27.8,40,32.6,49.4,88.3
LGA14000,Local Government Area (LGA),Hornsby,2020,Females,472,"77,970",605.7,338.5,0.83,75,15.8,83.3,"1,174",16.5,37,49.3,42.9,89.3
LGA14000,Local Government Area (LGA),Hornsby,2021,Females,552,"77,286",714.8,376.1,0.88,81,14.6,89.1,"1,155",16.5,38,47,41.3,88.7
LGA14100,Local Government Area (LGA),Hunters Hill,2017,Females,97,"7,240",1336,413.9,0.93,9,8.9,,120,19,3,,,91.1
LGA14100,Local Government Area (LGA),Hunters Hill,2018,Females,94,"7,189",1313.8,476.6,1.11,12,12.6,,128,20.4,5,41.4,,91.1
LGA14100,Local Government Area (LGA),Hunters Hill,2019,Females,97,"7,125",1358.2,494.1,1.11,8,8.4,,246,39.7,5,,,90.9
LGA14100,Local Government Area (LGA),Hunters Hill,2020,Females,89,"7,055",1255.4,442.5,1.08,12,13.8,,171,28,5,42.9,,91.5
LGA14100,Local Government Area (LGA),Hunters Hill,2021,Females,110,"6,955",1576.6,477.3,1.12,10,9.5,,135,22.6,4,35.8,,90.5
LGA14170,Local Government Area (LGA),Inner West,2017,Females,507,"98,129",516.3,428.7,0.96,114,22.5,120.7,"1,970",21.3,51,44.8,53.6,86.4
LGA14170,Local Government Area (LGA),Inner West,2018,Females,454,"98,250",461.9,384.6,0.9,114,25.2,120.2,"1,926",20.9,57,49.6,59.6,85.6
LGA14170,Local Government Area (LGA),Inner West,2019,Females,503,"97,791",514.7,418.1,0.94,116,23.1,117.9,"1,879",20.5,55,46.9,54.6,85.8
LGA14170,Local Government Area (LGA),Inner West,2020,Females,472,"96,672",488.5,380.1,0.93,124,26.2,124.5,"1,874",20.7,65,52.2,65.5,86
LGA14170,Local Government Area (LGA),Inner West,2021,Females,488,"93,610",521.5,396.8,0.93,110,22.5,112,"1,681",19.3,47,42.6,47.5,85.2
LGA14220,Local Government Area (LGA),Inverell,2017,Females,83,"9,114",914.1,506,1.13,19,22.2,,320,39.2,10,55,,86
LGA14220,Local Government Area (LGA),Inverell,2018,Females,70,"9,108",768.3,414.5,0.97,18,26.3,,217,26.7,8,44.2,,84.2
LGA14220,Local Government Area (LGA),Inverell,2019,Females,86,"9,103",943.8,519.6,1.17,21,24.8,186.5,317,39.1,10,47.6,,82
LGA14220,Local Government Area (LGA),Inverell,2020,Females,86,"9,072",943.5,497.9,1.21,19,22.5,,337,41.9,8,43.6,,84.5
LGA14220,Local Government Area (LGA),Inverell,2021,Females,80,"9,037",887.8,492.2,1.15,29,36.4,261.3,460,57.6,14,48.6,,82.5
LGA14300,Local Government Area (LGA),Junee,2017,Females,11,"2,748",406.9,,,1,9.5,,10,3.9,0,,,85.5
LGA14300,Local Government Area (LGA),Junee,2018,Females,20,"2,741",735.3,439.3,1.03,7,34.9,,21,8.3,3,,,85
LGA14300,Local Government Area (LGA),Junee,2019,Females,26,"2,731",957.2,606.4,1.37,8,30.8,,117,47.1,5,,,85.5
LGA14300,Local Government Area (LGA),Junee,2020,Females,17,"2,728",628.7,,,5,29.5,,59,23.6,1,,,90.2
LGA14300,Local Government Area (LGA),Junee,2021,Females,21,"2,721",778.1,423.6,0.99,3,14.5,,34,13.8,2,,,87.5
LGA14350,Local Government Area (LGA),Kempsey,2017,Females,165,"14,754",1117.4,551.5,1.24,40,24.2,181.5,455,34.5,10,25,,85.4
LGA14350,Local Government Area (LGA),Kempsey,2018,Females,168,"14,862",1129.3,583,1.36,46,27.4,243.7,744,56,18,39.1,,86.7
LGA14350,Local Government Area (LGA),Kempsey,2019,Females,157,"14,963",1048.1,567.1,1.28,48,30.5,241.6,676,50.6,19,39.6,,82.9
LGA14350,Local Government Area (LGA),Kempsey,2020,Females,141,"15,076",934.5,456.3,1.11,38,26.9,156.7,404,30.1,18,47.3,,85.6
LGA14350,Local Government Area (LGA),Kempsey,2021,Females,223,"15,194",1466.3,735.3,1.72,66,29.6,281.4,699,51.8,26,39.4,105.7,84.4
LGA14400,Local Government Area (LGA),Kiama,2017,Females,81,"11,334",716.4,339.3,0.76,14,17.3,,181,18,7,50.1,,85.1
LGA14400,Local Government Area (LGA),Kiama,2018,Females,72,"11,405",632.8,279,0.65,10,13.9,,109,10.8,2,20.1,,87.5
LGA14400,Local Government Area (LGA),Kiama,2019,Females,94,"11,530",817.2,360.6,0.81,17,18.1,,162,15.9,6,35.3,,87.4
LGA14400,Local Government Area (LGA),Kiama,2020,Females,98,"11,623",845,372.9,0.91,19,19.4,,242,23.6,12,63.1,,87.5
LGA14400,Local Government Area (LGA),Kiama,2021,Females,84,"11,693",721.1,304.6,0.71,11,13.2,,180,17.5,3,27.4,,88
LGA14500,Local Government Area (LGA),Ku-ring-gai,2017,Females,425,"64,016",663.3,338.8,0.76,72,16.9,103.4,"1,064",18.4,44,60.3,66.9,88.1
LGA14500,Local Government Area (LGA),Ku-ring-gai,2018,Females,382,"64,665",590.6,305.5,0.71,67,17.5,95.5,961,16.5,26,38.8,42.8,88.2
LGA14500,Local Government Area (LGA),Ku-ring-gai,2019,Females,396,"65,061",608.1,309.1,0.7,68,17.2,92.5,"1,008",17.2,27,40.2,38.9,89
LGA14500,Local Government Area (LGA),Ku-ring-gai,2020,Females,386,"65,059",592.7,298.6,0.73,70,18.1,91.1,938,16,29,41.4,39.3,88.3
LGA14500,Local Government Area (LGA),Ku-ring-gai,2021,Females,407,"64,222",634.2,294.8,0.69,54,13.2,68.9,692,12,20,37.2,26.7,90.2
LGA14550,Local Government Area (LGA),Kyogle,2017,Females,46,"4,545",1003.7,529.7,1.19,11,24.8,,162,39.5,5,47.6,,85.1
LGA14550,Local Government Area (LGA),Kyogle,2018,Females,42,"4,571",909.8,508.8,1.19,9,20.6,,143,34.6,4,,,86.7
LGA14550,Local Government Area (LGA),Kyogle,2019,Females,36,"4,591",793.3,489.1,1.1,13,36.2,,221,53.2,8,64.3,,80.5
LGA14550,Local Government Area (LGA),Kyogle,2020,Females,34,"4,630",738.9,432.6,1.05,11,33.4,,168,40.2,4,39.2,,83.8
LGA14550,Local Government Area (LGA),Kyogle,2021,Females,37,"4,676",801.7,424.9,0.99,11,30.2,,109,25.9,5,41.6,,84
LGA14600,Local Government Area (LGA),Lachlan,2017,Females,23,"3,187",718.2,384.2,0.86,4,16.8,,12,4.3,2,,,82
LGA14600,Local Government Area (LGA),Lachlan,2018,Females,30,"3,149",938.8,567.3,1.33,13,44.9,,213,75.3,8,57,,84.3
LGA14600,Local Government Area (LGA),Lachlan,2019,Females,31,"3,111",1007.7,527.3,1.19,6,18.2,,62,22.2,3,,,87.5
LGA14600,Local Government Area (LGA),Lachlan,2020,Females,30,"3,081",961.9,535.2,1.3,9,29.1,,97,35.4,5,,,82.5
LGA14600,Local Government Area (LGA),Lachlan,2021,Females,32,"3,045",1065.3,567.5,1.33,10,32.4,,162,59.7,7,63,,85
LGA14650,Local Government Area (LGA),Lake Macquarie,2017,Females,948,"104,205",909.8,495.9,1.11,235,24.8,181.9,"3,292",35.2,103,43.9,83.8,85.2
LGA14650,Local Government Area (LGA),Lake Macquarie,2018,Females,975,"105,225",926.1,493.5,1.15,229,23.5,171.8,"3,132",33.2,109,47.6,86.6,85.8
LGA14650,Local Government Area (LGA),Lake Macquarie,2019,Females,948,"106,278",891.8,472.2,1.06,230,24.2,170,"3,164",33.2,103,44.8,80.2,85.7
LGA14650,Local Government Area (LGA),Lake Macquarie,2020,Females,872,"107,446",811.7,430.4,1.05,233,26.7,169.2,"3,092",32.2,111,47.5,81,85
LGA14650,Local Government Area (LGA),Lake Macquarie,2021,Females,964,"108,505",888.3,458.8,1.07,208,21.6,153.5,"3,034",31.4,95,45.7,74.8,85.4
LGA14700,Local Government Area (LGA),Lane Cove,2017,Females,103,"19,915",516.5,323,0.72,16,15.9,,245,13.3,10,61.6,,89.1
LGA14700,Local Government Area (LGA),Lane Cove,2018,Females,106,"20,081",526.3,358.1,0.84,24,22.7,110.6,405,21.8,10,41.6,,85.7
LGA14700,Local Government Area (LGA),Lane Cove,2019,Females,88,"20,247",432.8,285.5,0.64,21,23.5,97.9,480,25.6,11,52.2,,87.9
LGA14700,Local Government Area (LGA),Lane Cove,2020,Females,96,"20,306",473.4,315.5,0.77,21,21.4,92.7,312,16.6,11,51.6,,87.9
LGA14700,Local Government Area (LGA),Lane Cove,2021,Females,106,"20,147",526.7,333.6,0.78,22,20.3,99.2,342,18.4,8,37.4,,88
LGA14750,Local Government Area (LGA),Leeton,2017,Females,38,"5,795",647.3,394.3,0.88,11,29.1,,89,16.9,7,62.4,,86.2
LGA14750,Local Government Area (LGA),Leeton,2018,Females,59,"5,779",1018.4,645.1,1.51,14,23.7,,264,50.3,10,75.3,,83
LGA14750,Local Government Area (LGA),Leeton,2019,Females,40,"5,772",700.7,431.4,0.97,9,22.6,,106,20.3,3,,,86
LGA14750,Local Government Area (LGA),Leeton,2020,Females,56,"5,767",979.5,588.6,1.43,14,24.7,,140,26.9,8,54.1,,83.8
LGA14750,Local Government Area (LGA),Leeton,2021,Females,43,"5,757",753.3,426.8,1,9,21.8,,94,18.2,5,,,85.2
LGA14850,Local Government Area (LGA),Lismore,2017,Females,194,"22,519",861.2,523.3,1.17,55,28.3,197.9,891,43.3,28,50.9,103.8,84.5
LGA14850,Local Government Area (LGA),Lismore,2018,Females,183,"22,483",815.9,496.1,1.16,50,27.1,179,785,38.2,26,52,99.5,84.5
LGA14850,Local Government Area (LGA),Lismore,2019,Females,173,"22,429",770.1,473.7,1.07,48,27.7,180.6,874,42.7,24,50,97.8,84.9
LGA14850,Local Government Area (LGA),Lismore,2020,Females,180,"22,395",801.5,475.2,1.16,51,28.2,184.9,844,41.4,27,53,103.7,86.4
LGA14850,Local Government Area (LGA),Lismore,2021,Females,203,"22,366",905.8,515.8,1.21,59,29,185.1,750,36.9,30,50.8,102,85.2
LGA14870,Local Government Area (LGA),Lithgow,2017,Females,79,"10,512",751.6,425.8,0.95,19,24.1,,309,32.6,9,47.4,,83.5
LGA14870,Local Government Area (LGA),Lithgow,2018,Females,116,"10,460",1108.9,670.8,1.57,46,39.7,341.5,745,79.3,20,43.5,,78.1
LGA14870,Local Government Area (LGA),Lithgow,2019,Females,106,"10,393",1020,558.7,1.26,27,25.5,192.9,373,40,11,40.7,,83.5
LGA14870,Local Government Area (LGA),Lithgow,2020,Females,93,"10,325",900.8,499.1,1.22,32,34.4,220.9,393,42.6,15,46.9,,81.5
LGA14870,Local Government Area (LGA),Lithgow,2021,Females,101,"10,241",986.2,509.2,1.19,29,28.7,186,332,36.5,12,41.4,,84.1
LGA14900,Local Government Area (LGA),Liverpool,2017,Females,434,"108,690",399,447.6,1,151,34.7,155.6,"2,647",25.5,61,40.6,62.5,80.9
LGA14900,Local Government Area (LGA),Liverpool,2018,Females,427,"111,115",384.1,427.6,1,139,32.5,138.3,"2,168",20.5,64,46.5,64.1,81.5
LGA14900,Local Government Area (LGA),Liverpool,2019,Females,430,"113,376",379.4,414.3,0.93,139,32.2,135.6,"2,227",20.6,66,47.4,65.1,82.7
LGA14900,Local Government Area (LGA),Liverpool,2020,Females,447,"115,430",386.9,413.2,1.01,154,34.6,143.1,"2,596",23.6,56,36.1,51.9,81.5
LGA14900,Local Government Area (LGA),Liverpool,2021,Females,478,"117,062",408.6,421.6,0.99,157,32.9,140.8,"2,643",23.7,65,41.6,58.7,83.3
LGA14920,Local Government Area (LGA),Liverpool Plains,2017,Females,34,"3,893",873.4,548.8,1.23,10,29.4,,171,48.7,3,30,,83
LGA14920,Local Government Area (LGA),Liverpool Plains,2018,Females,32,"3,877",825.4,554.3,1.3,9,28.1,,278,79.7,4,,,82
LGA14920,Local Government Area (LGA),Liverpool Plains,2019,Females,33,"3,856",855.8,481.1,1.08,10,30.3,,123,35.6,6,60,,83.5
LGA14920,Local Government Area (LGA),Liverpool Plains,2020,Females,22,"3,802",578.6,363.3,0.89,8,36.4,,114,33.6,6,,,76.5
LGA14920,Local Government Area (LGA),Liverpool Plains,2021,Females,27,"3,747",720.6,381.6,0.89,7,25.9,,90,27,2,,,86.1
LGA14950,Local Government Area (LGA),Lockhart,2017,Females,9,"1,426",642.7,,,3,,,48,36.5,1,,,
LGA14950,Local Government Area (LGA),Lockhart,2018,Females,8,"1,469",535.4,,,2,,,42,30.5,0,,,
LGA14950,Local Government Area (LGA),Lockhart,2019,Females,7,"1,514",470.9,,,2,,,23,16.4,1,,,
LGA14950,Local Government Area (LGA),Lockhart,2020,Females,8,"1,570",489,,,3,,,30,20.8,2,,,
LGA14950,Local Government Area (LGA),Lockhart,2021,Females,9,"1,633",538.6,,,3,,,52,33.8,2,,,
LGA15050,Local Government Area (LGA),Maitland,2017,Females,233,"41,265",563.7,443.5,0.99,61,26.4,137.9,850,22,34,55.7,77,84.9
LGA15050,Local Government Area (LGA),Maitland,2018,Females,224,"42,299",530.4,419.6,0.98,65,29.2,145.8,"1,079",27.3,35,53.7,80.1,84.4
LGA15050,Local Government Area (LGA),Maitland,2019,Females,278,"43,296",641.8,504.8,1.14,89,31.9,186,"1,232",30.5,40,45.3,87.2,82.5
LGA15050,Local Government Area (LGA),Maitland,2020,Females,244,"44,573",546.5,438.7,1.07,82,33.7,174.1,"1,369",33,35,42.5,77.3,82.6
LGA15050,Local Government Area (LGA),Maitland,2021,Females,259,"45,984",563.8,433.7,1.01,72,27.9,140.2,968,22.6,35,48.6,66.2,84.1
LGA15240,Local Government Area (LGA),Mid-Coast,2017,Females,523,"47,354",1104.9,467.3,1.05,128,24.5,166.9,"1,603",39.2,69,53.9,97.7,84.4
LGA15240,Local Government Area (LGA),Mid-Coast,2018,Females,532,"47,789",1113.8,455.9,1.07,122,22.9,157.1,"1,444",35.1,58,47.5,84.8,86
LGA15240,Local Government Area (LGA),Mid-Coast,2019,Females,569,"48,212",1180.7,484.6,1.09,130,22.9,169.7,"1,622",39.2,66,50.8,95.2,84.7
LGA15240,Local Government Area (LGA),Mid-Coast,2020,Females,516,"48,615",1061.9,448.9,1.09,139,26.9,190.5,"1,857",44.7,62,44.6,90.4,83.9
LGA15240,Local Government Area (LGA),Mid-Coast,2021,Females,605,"48,963",1236.2,483.9,1.13,151,25,178.8,"1,677",40.3,58,38.4,78.3,84.4
LGA15270,Local Government Area (LGA),Mid-Western Regional,2017,Females,110,"12,422",882.5,547.7,1.23,27,25,182,526,46.6,13,47.5,,84.3
LGA15270,Local Government Area (LGA),Mid-Western Regional,2018,Females,95,"12,510",762.4,505,1.18,39,40.8,258,562,49.6,16,41.2,,79
LGA15270,Local Government Area (LGA),Mid-Western Regional,2019,Females,110,"12,568",877.6,537.9,1.21,38,34.7,234.3,398,35,17,44.1,,80.6
LGA15270,Local Government Area (LGA),Mid-Western Regional,2020,Females,96,"12,632",760.1,457.3,1.11,24,24.9,156.3,375,32.9,8,32.4,,82.3
LGA15270,Local Government Area (LGA),Mid-Western Regional,2021,Females,119,"12,652",937.8,552.4,1.29,32,26.9,221.5,514,45.2,18,56.1,,85.2
LGA15300,Local Government Area (LGA),Moree Plains,2017,Females,53,"6,681",795.8,707.4,1.59,20,36.7,,281,45,8,39.7,,81.6
LGA15300,Local Government Area (LGA),Moree Plains,2018,Females,45,"6,600",685.7,591.9,1.38,14,30,,162,26.3,5,36.2,,81.6
LGA15300,Local Government Area (LGA),Moree Plains,2019,Females,36,"6,528",555.3,475.7,1.07,12,32.4,,219,35.8,4,32.6,,81.6
LGA15300,Local Government Area (LGA),Moree Plains,2020,Females,47,"6,447",731.6,614.2,1.5,24,51.6,325.2,333,55.4,8,31.8,,73.7
LGA15300,Local Government Area (LGA),Moree Plains,2021,Females,44,"6,418",692.1,589.3,1.38,12,26.5,,188,31.4,7,57.4,,83.2
LGA15350,Local Government Area (LGA),Mosman,2017,Females,83,"16,082",516.1,279.5,0.63,16,19.3,,274,18.8,7,43.8,,90.1
LGA15350,Local Government Area (LGA),Mosman,2018,Females,98,"16,059",610.2,322.5,0.75,21,21.4,101.8,278,19.2,7,33.3,,88.4
LGA15350,Local Government Area (LGA),Mosman,2019,Females,107,"15,935",671.5,346.9,0.78,23,21.5,107.1,233,16.2,14,60.9,,89.6
LGA15350,Local Government Area (LGA),Mosman,2020,Females,78,"15,730",495.9,256.3,0.62,15,19.2,,182,12.9,5,33.3,,86.3
LGA15350,Local Government Area (LGA),Mosman,2021,Females,78,"15,247",511.6,241.9,0.57,11,14.1,,149,11.1,5,45.5,,87
LGA15520,Local Government Area (LGA),Murray River,2017,Females,51,"5,995",851.2,438.7,0.98,12,24.2,,116,21.8,5,39.3,,81.7
LGA15520,Local Government Area (LGA),Murray River,2018,Females,53,"6,067",867.2,423.1,0.99,17,31.5,,141,26,9,54.9,,87.9
LGA15520,Local Government Area (LGA),Murray River,2019,Females,47,"6,131",764.3,426,0.96,16,33.4,,214,39.3,6,40.1,,83.9
LGA15520,Local Government Area (LGA),Murray River,2020,Females,42,"6,223",674.3,355.2,0.87,16,37.7,,215,39.1,9,58.4,,82.3
LGA15520,Local Government Area (LGA),Murray River,2021,Females,54,"6,328",858.3,409.2,0.96,11,20,,99,17.7,4,34.2,,85.8
LGA15560,Local Government Area (LGA),Murrumbidgee,2017,Females,10,"1,656",617.1,,,4,36,,40,26.5,2,,,84
LGA15560,Local Government Area (LGA),Murrumbidgee,2018,Females,10,"1,649",579.1,,,3,,,44,29.1,1,,,
LGA15560,Local Government Area (LGA),Murrumbidgee,2019,Females,13,"1,644",776.6,,,4,30.2,,61,40.6,2,,,81.2
LGA15560,Local Government Area (LGA),Murrumbidgee,2020,Females,9,"1,634",555.3,,,3,,,53,35.6,2,,,
LGA15560,Local Government Area (LGA),Murrumbidgee,2021,Females,13,"1,622",828.6,,,5,34.3,,82,55.4,2,,,81.6
LGA15650,Local Government Area (LGA),Muswellbrook,2017,Females,43,"8,000",537.5,504.4,1.13,16,37.2,,286,37.9,8,50,,78.8
LGA15650,Local Government Area (LGA),Muswellbrook,2018,Females,36,"7,973",451.5,410.7,0.96,14,38.9,,383,51.1,11,78.6,,80.5
LGA15650,Local Government Area (LGA),Muswellbrook,2019,Females,53,"7,954",666.3,588.5,1.33,14,26.4,,233,31.2,8,57.1,,85.2
LGA15650,Local Government Area (LGA),Muswellbrook,2020,Females,46,"7,938",579.5,487.7,1.19,17,37,,264,35.5,9,52.9,,81
LGA15650,Local Government Area (LGA),Muswellbrook,2021,Females,45,"7,919",568.3,455.9,1.07,13,28.9,,305,41.3,6,46.2,,83.5
LGA15700,Local Government Area (LGA),Nambucca Valley,2017,Females,104,"10,081",1031.6,468.6,1.05,28,26.9,195.9,405,45.8,14,50,,85.8
LGA15700,Local Government Area (LGA),Nambucca Valley,2018,Females,116,"10,154",1142.4,504.9,1.18,26,22.4,183.1,352,39.6,13,50,,86.7
LGA15700,Local Government Area (LGA),Nambucca Valley,2019,Females,123,"10,243",1200.8,549.2,1.24,40,32.5,248.6,530,59.3,22,55,147.6,83.5
LGA15700,Local Government Area (LGA),Nambucca Valley,2020,Females,103,"10,304",999.6,458.7,1.12,33,32,208.3,399,44.5,14,42.4,,82.9
LGA15700,Local Government Area (LGA),Nambucca Valley,2021,Females,110,"10,365",1061.3,449.4,1.05,22,20,132.1,254,28.3,10,45.5,,85.3
LGA15750,Local Government Area (LGA),Narrabri,2017,Females,52,"6,649",779.2,560.6,1.26,16,30.2,,251,41,8,51.7,,84.3
LGA15750,Local Government Area (LGA),Narrabri,2018,Females,54,"6,580",821.9,566.5,1.32,13,24.9,,256,42.4,6,43.2,,82.3
LGA15750,Local Government Area (LGA),Narrabri,2019,Females,59,"6,504",901.6,668.8,1.51,20,34.6,306.7,365,61.2,6,29.6,,81.9
LGA15750,Local Government Area (LGA),Narrabri,2020,Females,46,"6,387",727.2,486.6,1.19,18,38.4,,203,34.7,10,53.6,,81.1
LGA15750,Local Government Area (LGA),Narrabri,2021,Females,47,"6,261",752,510.9,1.2,20,43.2,268.3,340,59.4,11,55.4,,80.3
